Date,forecast,naive,realised,gold_next
2026-02-05,0.024359420906046283,0.03500738882495827,0.04345420129448958,0.0184721057252368
2026-02-06,0.018460923814468178,0.03512527848942022,0.01772421799803159,0.020136472592168633
2026-02-09,0.017468792901881608,0.03526969993105326,0.008439076369226622,-0.00932509029418573
2026-02-10,0.014228749155902668,0.03512396580423569,0.013731417757703672,0.013549761304446146
2026-02-11,0.013492499146346983,0.03513670969184133,0.018201755412367158,-0.029162374693560443
2026-02-12,0.019052543475582617,0.03596321219929427,0.011628813095019624,0.019964620262842864
2026-02-13,0.014298511191961665,0.036127768131332304,0.015873713663136474,-0.02769814768145159
2026-02-17,0.017454815947408605,0.03678717014206473,0.004506591783166507,0.021216920217128173
2026-02-18,0.012737034261452139,0.036198674112629406,0.00563937717440077,-0.002125759080768007
2026-02-19,0.014801747371852305,0.036084448405193426,0.013366944848329806,0.016760767696405356
2026-02-20,0.013691648454922004,0.03610187298971337,0.01292488684426503,0.02873923195662064
2026-02-23,0.014200444751265496,0.03650899090872409,0.012403341083690629,-0.009395428898871225
2026-02-24,0.015261788383955213,0.036332012732280206,0.001976437990648114,0.009814209157276769
2026-02-25,0.010199088119629595,0.036387153038752985,0.00953693561607145,-0.00574291312703227
2026-02-26,0.012536793622036174,0.0350688280057423,0.013847666203684359,0.01043175891046069
2026-02-27,0.01284979934724789,0.035153006299153286,0.028055516550434693,0.0122167866062039
2026-03-02,0.017132802952510615,0.02103609571464239,0.030452180098824753,-0.03532033912232768
2026-03-03,0.022436552253155207,0.022354001203020744,0.011581098029605058,0.0025062249311779403
2026-03-04,0.018162351584841488,0.018378184417894967,0.011784163808602765,-0.010722313294558406
2026-03-05,0.017643730359607503,0.01860002696924431,0.015498946929184921,0.01595172962792368
2026-03-06,0.0178301098009343,0.018578930818846925,0.007656876651126281,-0.010609995262454647
2026-03-09,0.014333689438276233,0.018439128936651485,0.009243326136844589,0.027143316372876175
2026-03-10,0.013028962198310377,0.01886007340657612,0.007495868267044085,-0.011912784794927777
2026-03-11,0.012451446499800645,0.018950003559695585,0.005861419794532232,-0.009985698539191052
2026-03-12,0.011445021341189188,0.018904910939016594,0.015167524574316946,-0.012373393624492409
2026-03-13,0.013507389061442743,0.017829650397965358,0.010415733473837245,-0.01157842652152395
2026-03-16,0.013280034414441769,0.01749686820888074,0.005346702174431272,0.0014016820184221416
2026-03-17,0.010297560608894484,0.016226432008255808,0.021781608068619236,-0.022215576415966824
2026-03-18,0.01420018628032121,0.016344969264715323,0.027410660246561715,-0.059142255016843004
2026-03-19,0.018867185105208385,0.021150868013936244,0.018562853984234153,-0.006586017710873995
2026-03-20,0.016943549143317957,0.02059395157051675,0.08443496495531963,-0.036386269963426886
2026-03-23,0.02982663340552872,0.020197193664913956,0.01663651199361235,-0.0010899600059735193
2026-03-24,0.02108487097819234,0.02025970086051062,0.03350805356964082,0.03420998947142467
2026-03-25,0.018410185627920485,0.02198692110221172,0.024205418689483615,-0.03830933495313902
2026-03-30,0.020664356022571544,0.023895737253119526,0.017840150120832687,0.02686701229700619
2026-03-31,0.01554305044319928,0.02410880347681913,0.007313987343281735,0.029176369482527505
2026-04-01,0.0127067904336787,0.025212242562583705,0.03191301610509957,-0.027533908248616602
2026-04-02,0.021710756303512015,0.02576147721841745,0.013218820302321393,0.001139375403095703
2026-04-06,0.013218654432883482,0.02536502527704512,0.011468273180253657,6.44848353685834e-05
2026-04-07,0.01524456995759989,0.0253522443702026,0.029801562839570788,0.019840651995058457
2026-04-08,0.013422574155158006,0.02493628451206514,0.009638664848865577,0.008990461166964841
2026-04-09,0.012957755700832149,0.025058614705304846,0.012354462617567263,-0.006322835385380629
2026-04-10,0.012981386465337337,0.02502358723295328,0.012233517160009335,-0.004095004178983721
2026-04-13,0.014136275573799175,0.024937389034261674,0.009220494495278996,0.017417362381318247
2026-04-14,0.011832821556530562,0.025256022532652782,0.004329620138996036,-0.005181347150259064
2026-04-15,0.011418671967814148,0.025256171624212256,0.002268238589050341,-0.003041687011718665
2026-04-16,0.009485814484044905,0.024799165366266963,0.011285350089013641,0.015087599111024762
2026-04-17,0.011520810831585238,0.020607110753732675,0.014686980463877425,-0.010499011646637276
2026-04-20,0.012827774259813275,0.020719693210392347,0.02328905975832558,-0.022510754611197933
2026-04-21,0.015194445280644522,0.019492417811358628,0.011806474529942936,0.007257810821773515
2026-04-22,0.012321334230435224,0.01948406065050063,0.006736852397022086,-0.005789731081616442
2026-04-23,0.013437554471100607,0.01824589217865553,0.010743429393928474,0.0036555454027039865
2026-04-24,0.013211406274110866,0.01552283774198308,0.003920879944681772,-0.009931580857529503
2026-04-27,0.010597748858397744,0.014864601396789958,0.0011756785798510848,-0.01794496815164223
2026-04-28,0.009952385682531397,0.015456140641449522,0.011352777774404531,-0.010083808055646303
2026-04-29,0.012021134232953161,0.014371511710804662,0.009528960984835194,0.015290855630886327
2026-04-30,0.010773061717774323,0.013154928888551144,0.012144869736485805,0.003293758291533075
2026-05-01,0.010728964254789182,0.01165851392279919,0.011597326757248366,-0.0238449868619974
2026-05-04,0.013239980038479012,0.01281435687471802,0.008797471071455459,0.00803181871611902
2026-05-05,0.009742686120616776,0.01298691286812313,0.024804149758870683,0.02767902521232486
2026-05-06,0.011341900327023018,0.013722651364597249,0.008667662001219979,0.0038232133785664627
2026-05-07,0.011550636695637733,0.013579565322955074,0.003452280535213402,0.004383186202038643
2026-05-08,0.010318908934629929,0.013567968895899509,0.0019259675897619732,-0.0003600769143322085
2026-05-11,0.009602592074255007,0.013540530760099385,0.009792410986574643,-0.008710046401565913
2026-05-12,0.010145518524751814,0.013008229123121991,0.011302471032212566,0.0042970962110080125
2026-05-13,0.009642872567476504,0.013041211784225725,0.007280579994034967,-0.0041722751221559395
2026-05-14,0.010091500320713046,0.01305269240058429,0.0179238559109795,-0.026143154360895943
2026-05-15,0.01134943047900156,0.013639340406601677,0.004994201614400396,-0.0007243085361443496
2026-05-18,0.011211862731553876,0.013537373143424125,0.0015078910632618098,-0.010148313083470589
2026-05-19,0.009449587938048912,0.012830829592286052,0.011124764373121602,0.0055477888918963525
2026-05-20,0.01068769051311876,0.012771366164890656,0.005869075459576735,0.0018758414508805593
2026-05-21,0.009231733939386491,0.012771808863105676,0.00500260112293361,-0.004141108748471386
2026-05-22,0.008384595258835295,0.012716000704160142,0.011392457729146292,-0.004556535646151286
2026-05-26,0.009891319333609308,0.012598223062187252,0.013579409429271308,-0.011754489265765087
2026-05-27,0.017910699168000376,0.012246372876002555,0.025828353862447213,0.011646948777403054
2026-05-28,0.013259939535589847,0.012410704235162742,0.013055253207899964,0.013602159884686896
2026-05-29,0.011866952403117985,0.012305126034555173,0.014776693611030326,-0.018704046636881893
2026-06-01,0.01261912090654825,0.012920455529040194,0.010042935233358242,0.003105984478260796
2026-06-02,0.011142263348279086,0.011819847208106572,0.006167671418495897,-0.011672696354244208
2026-06-03,0.01057119792923075,0.011910900924942278,0.010569836948728794,0.008812767970283325
2026-06-04,0.010470994826143066,0.010158769478630758,0.012065342184157368,-0.030988809393572424
2026-06-05,0.014147046452273205,0.011956067588833594,0.01108209972173628,-0.00027672760265513385
2026-06-08,0.011617543620381665,0.01182887045035991,0.012414632437461678,-0.017504994131142808
2026-06-09,0.012316781229662907,0.012157554163994605,0.016944608873477256,-0.03563375696889661
2026-06-10,0.017106597890106913,0.014009054206427195,0.03827126713705179,-0.004357174829210856
2026-06-11,0.013466993089545336,0.013790573972693666,0.030036134194061946,0.03048674906076919
2026-06-12,0.01242197842456893,0.0160803503811097,0.018622139187219867,0.02680901542111504
2026-06-15,0.012489592943074756,0.01673773685987324,0.006867149728743407,0.0006700328890364579
2026-06-16,0.012431665048509968,0.01674870590795831,0.0135790273152813,0.00646516904831875
2026-06-17,0.012109848775815153,0.01675921819557087,0.02388742275570733,-0.030925189315546903
2026-06-18,0.014711268447996534,0.01792034185757624,0.024077942628352365,-0.009990339797088217
2026-06-22,0.012749740585740488,0.017929971143615768,0.013500899622097783,-0.01243453961460343
2026-06-23,0.015358286766937203,0.018028290899000515,0.016671516440539224,-0.03380223657149678
2026-06-24,0.018493650486033623,0.019225375993449985,0.002210214680806005,0.010074418133964876
2026-06-29,0.012317331597908604,0.019107800354605263,0.015940660221016915,0.0001491319663733388
2026-06-30,0.011551848714566368,0.018920119832945167,0.022398027919319757,0.011285427822333955
2026-07-01,0.01214057702350477,0.01919566760319001,0.011588654105654472,0.010913685311181483
2026-07-02,0.012124127219175036,0.019436587291230923,0.01846314659643446,0.010309504785220093
2026-07-06,0.011430152554479184,0.019489787594709734,0.011946109553499114,-0.0023586177801775657
2026-07-07,0.013207533227900248,0.01836174486781662,0.011370784567270073,-0.01794801482382974
2026-07-08,0.013219080823052481,0.01869039133925257,0.0031611857240758496,0.014665110109469415
2026-07-09,0.010188904711589977,0.01876256918256993,0.00582717165953484,-0.006415532700693163
2026-07-10,0.009312185997412731,0.016953586065362604,0.00987076881805161,-0.026095878538004463
2026-07-13,0.012582176003018013,0.017939400599235437,0.014739736022460643,0.016037052203214892
2026-07-14,0.010865349470130028,0.016894892411502813,0.009325073301786148,-0.004210705780465352
2026-07-15,0.010863981608037329,0.015525952494851362,0.00764556959760533,-0.014441123230402982
2026-07-16,0.01154435404867305,0.01568832487909792,0.007262730128635766,0.0067994412012285675
2026-07-17,0.010923808949884104,0.015700303394353878,0.003740779726185895,-0.0005980766997165973
2026-07-20,0.009308877086159038,0.014335411956770442,0.0038476047030284862,0.015160972517727656
2026-07-21,0.007857719803620322,0.014741666745773525,0.007400415767488706,0.01861899802737296
2026-07-22,0.008336240170027922,0.015127502268062436,0.004676157640361011,-0.024186695374733343
2026-07-23,0.009558365424818457,0.014060081874615753,0.005177055948769518,0.0051895417123532794
2026-07-24,0.008900105951990102,0.013932092280667526,0.008231930273370784,0.0016963079403319859
2026-07-27,0.008193167203867795,0.013676058184633173,0.012049243114354463,-0.00937537149880352
2026-07-28,0.01034522849161154,0.013471111200996335,0.004542207459551535,-0.00039642683568937747
2026-07-29,0.01621051158318615,0.013471716136608561,0.01564613521014727,0.01620942009959855
